frame,marker,raw,gap_start,gap_end,gap_len,left_frame,right_frame,pred_dist,support,mean_error,margin,risk,method
2421,RMEP,*59,2306,2499,194,2305,2500,43.61246848315198,3,15.606084580130494,999.0,high,bold_grey_connect
2422,RMEP,*59,2306,2499,194,2305,2500,43.58606350481557,3,15.720289070894728,999.0,high,bold_grey_connect
2423,RMEP,*59,2306,2499,194,2305,2500,43.680975951171824,3,16.050015292367203,999.0,high,bold_grey_connect
2424,RMEP,*59,2306,2499,194,2305,2500,43.757334019888134,3,16.090410921994703,999.0,high,bold_grey_connect
2425,RMEP,*59,2306,2499,194,2305,2500,43.89544882471686,3,16.387624364853973,999.0,high,bold_grey_connect
2426,RMEP,*59,2306,2499,194,2305,2500,44.039525788573755,3,16.747139644679176,999.0,high,bold_grey_connect
2427,RMEP,*59,2306,2499,194,2305,2500,44.19545804526915,3,16.928556898548635,999.0,high,bold_grey_connect
2429,RMEP,*59,2306,2499,194,2305,2500,44.41240989404905,3,17.38874168557565,999.0,high,bold_grey_connect
2432,RMEP,*53,2306,2499,194,2305,2500,44.35420627217447,3,18.214260515739014,999.0,high,bold_grey_connect
2433,RMEP,*53,2306,2499,194,2305,2500,44.25645990270585,3,18.516130021466264,999.0,high,bold_grey_connect
2435,RMEP,*61,2306,2499,194,2305,2500,43.920204998363666,3,19.19384529382864,999.0,high,bold_grey_connect
2436,RMEP,*61,2306,2499,194,2305,2500,43.71322096992108,3,19.6114205116619,999.0,high,bold_grey_connect
2437,RMEP,*61,2306,2499,194,2305,2500,43.505453517038305,3,19.97465355619255,999.0,high,bold_grey_connect
2440,RMEP,*53,2306,2499,194,2305,2500,43.083062530326416,3,20.795280055600248,999.0,high,bold_grey_connect
2446,RMEP,*59,2306,2499,194,2305,2500,41.51771426133792,3,22.071152916402728,999.0,high,bold_grey_connect
2448,RMEP,*58,2306,2499,194,2305,2500,40.500751329744375,3,21.16642704030656,999.0,high,bold_grey_connect
2449,RMEP,*58,2306,2499,194,2305,2500,39.92343912455556,3,21.827508201460105,999.0,high,bold_grey_connect
2450,RMEP,*58,2306,2499,194,2305,2500,39.34760259910383,3,20.688447153193465,999.0,high,bold_grey_connect
2451,RMEP,*58,2306,2499,194,2305,2500,38.744015782485135,3,22.17896409305924,999.0,high,bold_grey_connect
2453,RMEP,*61,2306,2499,194,2305,2500,37.64750560893752,3,22.25886140052585,999.0,high,bold_grey_connect
2454,RMEP,*61,2306,2499,194,2305,2500,37.19414982647387,3,22.438908740538125,999.0,high,bold_grey_connect
2455,RMEP,*61,2306,2499,194,2305,2500,41.03919944180191,3,27.60132843066395,999.0,high,bold_grey_connect
2456,RMEP,*61,2306,2499,194,2305,2500,36.22447246973566,3,18.993855203743596,999.0,high,bold_grey_connect
2457,RMEP,*61,2306,2499,194,2305,2500,35.73437730155303,3,22.40526328312897,999.0,high,bold_grey_connect
2459,RMEP,*61,2306,2499,194,2305,2500,34.74871925477352,3,18.757537927871464,999.0,high,bold_grey_connect
2460,RMEP,*61,2306,2499,194,2305,2500,34.858143375541154,3,20.24057623687915,999.0,high,bold_grey_connect
2461,RMEP,*61,2306,2499,194,2305,2500,33.97484691617672,3,18.73927383464286,999.0,high,bold_grey_connect
2462,RMEP,*61,2306,2499,194,2305,2500,33.57706829786772,3,18.71992148939834,999.0,high,bold_grey_connect
2463,RMEP,*61,2306,2499,194,2305,2500,33.25118935523691,3,18.688068648211345,999.0,high,bold_grey_connect
2464,RMEP,*61,2306,2499,194,2305,2500,32.90195925397691,3,18.648920856718235,999.0,high,bold_grey_connect
2465,RMEP,*61,2306,2499,194,2305,2500,32.5716532668356,3,18.579319048602997,999.0,high,bold_grey_connect
2466,RMEP,*61,2306,2499,194,2305,2500,32.20903280065576,3,18.595160751330734,999.0,high,bold_grey_connect
2467,RMEP,*61,2306,2499,194,2305,2500,31.849505555640373,3,18.830177772140797,999.0,high,bold_grey_connect
2468,RMEP,*61,2306,2499,194,2305,2500,31.49096950802021,3,18.880029461451205,999.0,high,bold_grey_connect
2469,RMEP,*61,2306,2499,194,2305,2500,31.146411501316948,3,18.926794707515654,999.0,high,bold_grey_connect
2470,RMEP,*61,2306,2499,194,2305,2500,30.71665772346231,3,19.018179099943882,999.0,high,bold_grey_connect
2471,RMEP,*61,2306,2499,194,2305,2500,30.29817206839372,3,19.10915839162331,999.0,high,bold_grey_connect
2472,RMEP,*61,2306,2499,194,2305,2500,29.812538710244738,3,19.211553089821184,999.0,high,bold_grey_connect
2473,RMEP,*61,2306,2499,194,2305,2500,29.36529558467534,3,19.220510379978787,999.0,high,bold_grey_connect
2475,RMEP,*59,2306,2499,194,2305,2500,28.347795469365263,3,19.311675396154083,999.0,high,bold_grey_connect
2477,RMEP,*59,2306,2499,194,2305,2500,27.54717717076092,3,19.747332654435223,999.0,high,bold_grey_connect
2479,RMEP,*61,2306,2499,194,2305,2500,26.59986649115387,3,19.721654122559624,999.0,high,bold_grey_connect
2480,RMEP,*61,2306,2499,194,2305,2500,26.110944354093537,3,19.98032442150834,999.0,high,bold_grey_connect
2482,RMEP,*61,2306,2499,194,2305,2500,25.088467314028303,3,20.1899321568375,999.0,high,bold_grey_connect
2483,RMEP,*61,2306,2499,194,2305,2500,24.47977759850484,3,20.40444810921581,999.0,high,bold_grey_connect
2485,RMEP,*59,2306,2499,194,2305,2500,23.044864282706413,3,20.73524528085582,999.0,high,bold_grey_connect
2486,RMEP,*59,2306,2499,194,2305,2500,22.337763979228395,3,20.918351026852623,999.0,high,bold_grey_connect
2488,RMEP,*52,2306,2499,194,2305,2500,20.310273944979578,3,21.4710129924172,999.0,high,bold_grey_connect
2489,RMEP,*52,2306,2499,194,2305,2500,19.197873312869394,3,21.08941660140213,999.0,high,bold_grey_connect
2491,RMEP,*52,2306,2499,194,2305,2500,16.719106903817543,3,20.46082984343991,999.0,high,bold_grey_connect
2493,RMEP,*58,2306,2499,194,2305,2500,13.8015259685511,3,19.739835991887663,999.0,high,bold_grey_connect
2494,RMEP,*58,2306,2499,194,2305,2500,12.159035790192572,3,19.588627490601727,999.0,high,bold_grey_connect
2496,RMEP,*58,2306,2499,194,2305,2500,8.556694989866974,3,19.51782363338458,999.0,high,bold_grey_connect
